USA,1998,Winter,United States-2
ESP,1996,Summer,Spain
SUI,1960,Summer,Switzerland
AUT,1968,Winter,Austria
KSA,1996,Summer,Saudi Arabia
NED,1960,Summer,Netherlands
LAT,1936,Summer,Latvia
VEN,1968,Summer,Venezuela
AFG,2008,Summer,Afghanistan
ESP,2004,Summer,Spain-2
SWE,1948,Summer,Ali-Baba II
KOR,1992,Summer,South Korea-2
LUX,1948,Summer,Luxembourg
SOM,1984,Summer,Somalia
NOR,1952,Summer,Elisabeth X
USA,2014,Winter,United States-2
SEN,2004,Summer,Senegal
TCH,1976,Winter,Czechoslovakia
ARG,1948,Summer,Acturus
GDR,1972,Winter,East Germany
FIN,1984,Winter,Finland
URS,1980,Winter,Soviet Union-2
MAS,1996,Summer,Malaysia-1
ISL,1976,Winter,Iceland
PAK,1948,Summer,Pakistan
GDR,1972,Winter,East Germany-2
TCH,1952,Winter,Czechoslovakia
SWE,1948,Summer,Slaghoken
GBR,1908,Summer,London City Police-1
TPE,1976,Winter,Chinese Taipei
AUT,2008,Summer,Austria
CAY,1992,Summer,Cayman Islands
GAB,2000,Summer,Gabon
ETH,1960,Summer,Ethiopia
EGY,2016,Summer,Egypt
KAZ,2006,Winter,Kazakhstan
ROU,1900,Summer,Romania
ERI,2004,Summer,Eritrea
SUD,1984,Summer,Sudan
SWZ,2004,Summer,Swaziland
ITA,2012,Summer,Italy-2
LTU,2012,Summer,Lithuania
CAF,1988,Summer,Central African Republic
SCG,2002,Winter,Serbia and Montenegro
FRA,1900,Summer,Dick-8
BIH,2000,Summer,Bosnia and Herzegovina
NED,1936,Summer,Bem II
PNG,2008,Summer,Papua New Guinea
SRI,1972,Summer,Sri Lanka
LUX,1988,Winter,Luxembourg
YUG,1972,Summer,Yugoslavia-1
KSA,2012,Summer,Saudi Arabia
PAN,1948,Summer,Panama
MYA,1948,Summer,Myanmar
FRA,1948,Summer,Aloha II
DJI,1992,Summer,Djibouti
FIN,1960,Winter,Finland
SWE,1912,Summer,Sans Atout-1
GRE,1906,Summer,"Large boat, Central Naval Prep School ""Poros""-1"
ARG,1964,Summer,Tango
SUI,2002,Winter,Switzerland
COL,1956,Summer,Colombia
INA,2016,Summer,Indonesia
LBR,2016,Summer,Liberia
DEN,2004,Summer,Denmark-1
AUT,2004,Summer,Austria
PAN,1952,Summer,Panama
TJK,2008,Summer,Tajikistan
SUD,1960,Summer,Sudan
MEX,1992,Winter,Mexico
ZAM,1988,Summer,Zambia
TTO,2008,Summer,Trinidad and Tobago
SGP,1948,Summer,Singapore
RUS,1998,Winter,Russia-3
TCH,1924,Summer,Czechoslovakia-1
PAK,1960,Summer,Pakistan
VEN,1964,Summer,Venezuela
RSA,1994,Winter,South Africa
BAN,1984,Summer,Bangladesh
FRA,1998,Winter,France
VIN,2016,Summer,Saint Vincent and the Grenadines
MAR,1996,Summer,Morocco
CHN,2000,Summer,China-1
ITA,2002,Winter,Italy-2
LTU,2002,Winter,Lithuania
GER,1912,Summer,Ludwigshafener Ruderverein
PAK,1972,Summer,Pakistan
BEL,1912,Summer,Belgium
UAE,1988,Summer,United Arab Emirates
SEY,1984,Summer,Seychelles
GBR,1896,Summer,Australia/Great Britain
HUN,2016,Summer,Hungary
KGZ,2000,Summer,Kyrgyzstan
DEN,1948,Summer,Snap
GBR,1900,Summer,Devon and Somerset Wanderers
GHA,1964,Summer,Ghana
LAT,1992,Winter,Latvia
VEN,1996,Summer,Venezuela
ITA,1952,Summer,Galatea II
MAR,1988,Winter,Morocco
CRO,2016,Summer,Croatia
PHI,1936,Summer,Philippines
DOM,1976,Summer,Dominican Republic
UKR,2002,Winter,Ukraine-2
YEM,2000,Summer,Yemen
LES,2008,Summer,Lesotho
JPN,1988,Winter,Japan-1
MEX,1924,Summer,Mexico
KEN,1988,Summer,Kenya
FRA,1900,Summer,Favorite-17
GBR,1900,Summer,Libellule de Paris
JAM,1988,Summer,Jamaica
GEO,2008,Summer,Georgia
BOL,1988,Summer,Bolivia
GHA,1996,Summer,Ghana
GBR,2008,Summer,Great Britain
URU,1936,Summer,Uruguay
MEX,1964,Summer,Acipactli
SWE,1956,Winter,Sweden-1
ITA,1936,Summer,Italy
NGR,2004,Summer,Nigeria-2
ANT,1988,Summer,Antigua and Barbuda
ISR,1972,Summer,Israel
FRA,1956,Winter,France-1
GRE,1980,Summer,Greece
USA,1904,Summer,"South St Louis Turnverein, St Louis"
USA,1996,Summer,United States-1
MAR,2012,Summer,Morocco
HUN,1904,Summer,Hungary
SUR,2008,Summer,Suriname
NRU,2000,Summer,Nauru
POL,1988,Winter,Poland
PAR,2014,Winter,Paraguay
MLT,2012,Summer,Malta
FIJ,1994,Winter,Fiji
CUB,2016,Summer,Cuba
SUI,1976,Winter,Switzerland
URU,1928,Summer,Uruguay
RSA,1904,Summer,Boer Team
CZE,1994,Winter,Czech Republic
LIE,1976,Winter,Liechtenstein
ROU,1988,Summer,Romania
USA,1904,Summer,Western Rowing Club-3
BEL,1998,Winter,Belgium
POL,1964,Winter,Poland-1
AFG,1988,Summer,Afghanistan
CHN,2008,Summer,China-1
GHA,2012,Summer,Ghana
BAN,2012,Summer,Bangladesh
NIG,2000,Summer,Niger
KOR,1956,Winter,South Korea
VEN,1998,Winter,Venezuela
GER,1928,Summer,Pan
GER,1960,Summer,Macky VI
MON,1976,Summer,Monaco
GBR,2010,Winter,Great Britain
BEL,2014,Winter,Belgium
GBR,2006,Winter,Great Britain
BEL,1920,Summer,Suzy-2
KEN,1972,Summer,Kenya
FRA,2016,Summer,France-1
AUS,2010,Winter,Australia-2
TAN,1968,Summer,Tanzania
PAR,1988,Summer,Paraguay
YUG,1964,Summer,Yugoslavia
CAN,1920,Summer,Canada
FRA,1988,Winter,France-2
USA,2012,Summer,United States-1
BRU,1996,Summer,Brunei
FRA,1984,Summer,France
NOR,2004,Summer,Norway-2
CHI,1994,Winter,Chile
URS,1980,Winter,Soviet Union-3
SWE,2006,Winter,Sweden
MLT,1960,Summer,Merope
CAN,1928,Winter,Canada
PUR,2016,Summer,Puerto Rico
BOH,1912,Summer,Bohemia-3
SVK,2002,Winter,Slovakia
UGA,2012,Summer,Uganda
MEX,1900,Summer,A North American Team
FRA,1900,Summer,Giselle-6
GBR,2012,Summer,Great Britain-1
BOT,2000,Summer,Botswana
FRG,1976,Winter,West Germany-1
PAN,2008,Summer,Panama
ARG,2004,Summer,Argentina
IND,1976,Summer,India
FRA,1900,Summer,Quand-Mme-33
LIB,1948,Summer,Lebanon
USA,1936,Summer,Mystery
IRI,2004,Summer,Iran
ITA,1994,Winter,Italy-1
USA,1904,Summer,United States-14
SMR,2014,Winter,San Marino
CIV,1972,Summer,Cote d'Ivoire
ITA,1992,Summer,Italy
NED,1936,Summer,DeRuyter
BUL,1988,Winter,Bulgaria
TCH,1948,Summer,Czechoslovakia
TPE,2000,Summer,Chinese Taipei-1
CRC,1980,Winter,Costa Rica
JPN,1964,Summer,Japan
GER,1992,Summer,Germany-2
BEL,1920,Summer,Belgium-4
SGP,2008,Summer,Singapore
EST,2004,Summer,Estonia
MGL,2004,Summer,Mongolia
SEN,1988,Summer,Senegal
HON,1992,Winter,Honduras
GER,1904,Summer,"Turnverein Vorwrts, Chicago"
SCG,1996,Summer,Serbia and Montenegro
AUS,1964,Summer,Diablo
LIB,1988,Winter,Lebanon
USA,1904,Summer,United States-11
PAN,2004,Summer,Panama
FRA,2008,Summer,Whitini Star
FIN,2008,Summer,Finland
MEX,2002,Winter,Mexico
NEP,2002,Winter,Nepal
FRA,1924,Winter,France-2
HKG,2016,Summer,Hong Kong
MGL,1964,Winter,Mongolia
SUI,1906,Summer,Switzerland
GER,1956,Summer,Wendehals
SWE,1998,Winter,Sweden
GBR,1956,Summer,Bluebottle
FIN,1928,Summer,Finland
BER,1976,Summer,Bermuda
SWZ,1988,Summer,Swaziland
GBR,1992,Winter,Great Britain
BLR,2008,Summer,Belarus-1
GAB,2008,Summer,Gabon
ISV,1998,Winter,United States Virgin Islands-1
BEL,1984,Summer,Belgium
CYP,1998,Winter,Cyprus
ESP,1948,Summer,Spain
HON,1988,Summer,Honduras
TAN,1964,Summer,Tanzania
SUI,1960,Summer,Baccara
HUN,1936,Summer,Hungary
DOM,1980,Summer,Dominican Republic
LES,1988,Summer,Lesotho
BIH,2008,Summer,Bosnia and Herzegovina
CYP,2014,Winter,Cyprus
FRA,1968,Winter,France-2
GUI,2012,Summer,Guinea
GBR,1908,Summer,Great Britain
AUS,1960,Summer,Gabbiano
GBR,1988,Summer,Great Britain
QAT,1984,Summer,Qatar
AUS,2008,Summer,Relampago
DEN,2004,Summer,Denmark
NZL,1976,Summer,New Zealand
BAN,1992,Summer,Bangladesh
FRA,1900,Summer,Club Nautique de Dieppe-5
USA,1976,Winter,United States-2
DOM,2004,Summer,Dominican Republic
VIE,1980,Summer,Vietnam
JPN,2012,Summer,Japan
AUT,1996,Summer,Austria-1
ESP,1988,Winter,Spain
EUN,1992,Summer,Unified Team
ASA,1992,Summer,American Samoa
SUR,1988,Summer,Suriname
SUI,1964,Summer,Ali-Baba IX
ISR,1998,Winter,Israel
BOL,1976,Summer,Bolivia
GBR,1932,Summer,Joy
GBR,1936,Winter,Great Britain-2
MKD,2006,Winter,Macedonia
PUR,2000,Summer,Puerto Rico
NEP,1984,Summer,Nepal
USA,1904,Summer,United States-3
CZE,1996,Summer,Czech Republic-1
VEN,2012,Summer,Venezuela
TCH,1984,Winter,Czechoslovakia
VEN,1980,Summer,Venezuela
GBR,1936,Summer,Potsdam
DEN,1960,Summer,Web II
CAN,1936,Winter,Canada
BAH,1952,Summer,Gem III
TPE,1984,Winter,Chinese Taipei
AUT,1952,Summer,30. Februar
THA,1984,Summer,Thailand
ANZ,1912,Summer,Sydney Rowing Club
ZAM,1968,Summer,Zambia
BRA,2010,Winter,Brazil
TGA,2000,Summer,Tonga
GBR,1960,Summer,Salamander
CZE,2008,Summer,Czech Republic
IOA,2000,Summer,Individual Olympic Athletes
GBR,1912,Summer,Ireland-3
POL,1992,Summer,Poland
USA,2006,Winter,United States-3
ROU,1984,Summer,Romania
GER,1912,Summer,Germany
AND,1992,Summer,Andorra
BEL,1920,Summer,Belgium-2
SWE,1912,Summer,Sweden-4
ALG,1964,Summer,Algeria
FRA,1900,Summer,Gyp-23
BAR,1968,Summer,Barbados
GBR,1912,Summer,Great Britain-4
TCH,1992,Winter,Czechoslovakia-1
ESP,2000,Summer,Spain
FRA,1900,Summer,Jeannette-18
GBR,1980,Winter,Great Britain-2
CRC,2012,Summer,Costa Rica
USA,1952,Winter,United States-1
GUY,1952,Summer,Guyana
FRA,2004,Summer,France-2
MEX,1968,Summer,Mexico
HUN,2004,Summer,Hungary-1
FRG,1972,Winter,West Germany-2
USA,1924,Winter,United States
SWE,1964,Summer,Humbug V
GBR,1952,Winter,Great Britain-1
FRA,1924,Summer,France
ARG,2000,Summer,Argentina
SRI,1980,Summer,Sri Lanka
AUT,1932,Winter,Austria
CYP,1984,Summer,Cyprus
GBR,1956,Summer,Starlight III
MON,2004,Summer,Monaco
ALG,1996,Summer,Algeria
AUT,1904,Summer,Austria
PAN,1988,Summer,Panama
PRK,1972,Winter,North Korea
LIB,2008,Summer,Lebanon
ECU,1968,Summer,Ecuador
SWE,1920,Summer,Sweden
GUA,2000,Summer,Guatemala
KOR,1996,Summer,South Korea-1
AUT,1994,Winter,Austria-2
LAT,1992,Winter,Latvia-2
PHI,1964,Summer,Kalayaan
USA,1960,Winter,United States-3
TUV,2008,Summer,Tuvalu
LAT,2006,Winter,Latvia-1
AUS,2010,Winter,Australia-1
GER,1900,Summer,Ludwigshafener Ruder Verein-1
ESP,1956,Winter,Spain
VIE,1988,Summer,Vietnam
AUS,2012,Summer,Australia-2
CZE,2010,Winter,Czech Republic
CZE,2006,Winter,Czech Republic
CRC,1992,Winter,Costa Rica
YEM,2004,Summer,Yemen
AUT,2006,Winter,Austria
AUT,1984,Winter,Austria
DEN,2008,Summer,Digby
IRL,1988,Summer,Ireland
NOR,1908,Summer,Fram
SAM,2004,Summer,Samoa
ITA,1906,Summer,Bucintoro Venezia-1
BRN,1984,Summer,Bahrain
GRN,1996,Summer,Grenada
PUR,1976,Summer,Puerto Rico
SWE,1920,Summer,Elsie
ANG,1980,Summer,Angola
CRC,2002,Winter,Costa Rica
ISR,1984,Summer,Israel
POR,1998,Winter,Portugal
SUI,1964,Summer,Switzerland
NIG,2008,Summer,Niger
GER,1998,Winter,Germany
PAK,1992,Summer,Pakistan
PUR,1952,Summer,Puerto Rico
AUS,1920,Summer,Australia
NOR,2008,Summer,Norway-1
FRA,1912,Summer,Mac Miche
KOR,2012,Summer,South Korea-1
GRE,1952,Summer,Greece
MKD,2008,Summer,Macedonia
MAD,1980,Summer,Madagascar
AUS,1948,Summer,Moorina
POR,2014,Winter,Portugal
USA,1904,Summer,United States-8
ESP,2008,Summer,Spain
AFG,1968,Summer,Afghanistan
GAB,1988,Summer,Gabon
NGR,2000,Summer,Nigeria
GUM,1992,Summer,Guam
COD,2004,Summer,Congo (Kinshasa)
AUT,1960,Winter,Austria
FIN,1924,Summer,Finland
CUB,1952,Summer,Kurush IV
ANG,2004,Summer,Angola
INA,1976,Summer,Indonesia
VAN,2008,Summer,Vanuatu
SAA,1952,Summer,Saar
VEN,1960,Summer,Venezuela
NOR,1924,Summer,Norway
GEO,2002,Winter,Georgia
ISR,2006,Winter,Israel-2
MYA,1992,Summer,Myanmar
GBR,2002,Winter,Great Britain
BOT,2008,Summer,Botswana
NOR,1924,Summer,Elisabeth V
FSM,2000,Summer,Federated States of Micronesia
ISV,2008,Summer,United States Virgin Islands
GER,2000,Summer,Germany-1
AUT,1972,Winter,Austria
KOR,1968,Summer,South Korea
SUI,1924,Summer,Switzerland-2
CUB,1956,Summer,Kurush IV
GHA,1960,Summer,Ghana
MEX,1996,Summer,Mexico
FRA,1900,Summer,Marsouin-8
IRQ,2016,Summer,Iraq
NOR,1956,Summer,Norway
COK,2008,Summer,Cook Islands
VIE,1992,Summer,Vietnam
GRE,1906,Summer,Panhellenios Gymnastikos Syllogos-1
BRA,1924,Summer,Brazil
BEL,1936,Winter,Belgium
DEN,1912,Summer,Polyteknisk Roklub-1
CAN,1924,Summer,Canada
ARG,1952,Summer,Argentina
CHA,1968,Summer,Chad
LUX,2016,Summer,Luxembourg
FRA,1900,Summer,Gyp-6
SWE,1912,Summer,Marga-2
GER,1912,Summer,Berliner Ruderclub Sport-Borussia-1
FRA,1994,Winter,France-1
ROU,1956,Winter,Romania-1
BDI,2016,Summer,Burundi
BEL,1936,Summer,Freddy
PRK,2000,Summer,North Korea
FRA,1900,Summer,France
GRE,1906,Summer,Peiraikos Syndesmos-2
CHI,1964,Winter,Chile
BER,2000,Summer,Bermuda
PER,2008,Summer,Peru
VEN,1992,Summer,Venezuela
CIV,2016,Summer,Cote d'Ivoire
AUS,1994,Winter,Australia
BOT,2004,Summer,Botswana
RUS,2002,Winter,Russia-3
BUL,1968,Winter,Bulgaria
IRI,2008,Summer,Iran
SRB,2012,Summer,Serbia-2
GUM,2016,Summer,Guam
QAT,1992,Summer,Qatar
CHI,2014,Winter,Chile
BOL,2004,Summer,Bolivia
KEN,1968,Summer,Kenya
USA,1964,Summer,Widgeon
BEL,1980,Winter,Belgium
NOR,1956,Summer,Viking
ECU,1924,Summer,Ecuador
NZL,1988,Winter,New Zealand-2
USA,1904,Summer,New York Athletic Club
LIE,2016,Summer,Liechtenstein
POR,1948,Summer,Espardate
CGO,2004,Summer,Congo (Brazzaville)
FRA,1900,Summer,Pettit-Poucet-6
PAR,2016,Summer,Paraguay
ERI,2000,Summer,Eritrea
CAN,2008,Summer,Orion
USA,1992,Summer,United States-1
ROU,1924,Summer,Romania
GBR,1924,Winter,Great Britain-1
NEP,1992,Summer,Nepal
GER,2008,Summer,Germany-1
ITA,1984,Winter,Italy
GBR,1920,Summer,Great Britain
STP,2012,Summer,Sao Tome and Principe
POL,1972,Winter,Poland
HON,1968,Summer,Honduras
MON,2006,Winter,Monaco
NED,1952,Summer,Bem II
USA,1956,Winter,United States-1
HUN,2000,Summer,Hungary
IND,1952,Summer,India
PRK,1996,Summer,North Korea-1
GBR,1928,Winter,Great Britain
ARG,1984,Winter,Argentina
GBR,1908,Summer,Great Britain-2
TUR,2004,Summer,Turkey
MTN,1996,Summer,Mauritania
THA,1968,Summer,Thailand
GBR,1984,Winter,Great Britain-3
CAN,1960,Summer,SagaII
EGY,1964,Summer,Egypt
CAN,1956,Summer,Manana
KOR,1992,Summer,South Korea-1
FRA,1900,Summer,Verveine-41
IND,1956,Summer,India
FRA,2012,Summer,France
TUR,1964,Winter,Turkey
SLO,1992,Summer,Slovenia
GUI,1996,Summer,Guinea
CMR,1968,Summer,Cameroon
GAM,1996,Summer,Gambia
BEL,1900,Summer,Belgium
BHU,1988,Summer,Bhutan
BUL,2004,Summer,Bulgaria
HAI,1900,Summer,Union des Socits Franais de Sports Athletiques
IRL,1992,Winter,Ireland-1
FIN,1960,Summer,Inga-Lill XXXXIII
TAN,2016,Summer,Tanzania
FRA,1972,Winter,France-2
CAY,2016,Summer,Cayman Islands
FRA,1900,Summer,Scamasaxe-2
ISL,2016,Summer,Iceland
ARG,1960,Winter,Argentina
NIG,1988,Summer,Niger
ARG,1968,Winter,Argentina
LIE,1988,Winter,Liechtenstein
NED,2002,Winter,Netherlands-2
USA,2016,Summer,United States-1
PHI,1928,Summer,Philippines
IRL,1976,Summer,Ireland
BER,1952,Summer,Bermuda
USA,1972,Summer,United States-2
SVK,2014,Winter,Slovakia-1
MAD,1992,Summer,Madagascar
TCH,1972,Summer,Czechoslovakia-3
GBR,1996,Summer,Great Britain-2
SVK,1996,Summer,Slovakia-2
THA,1996,Summer,Thailand-2
BIZ,1968,Summer,Belize
IRL,1952,Summer,Ireland
AUS,2012,Summer,Australia-1
BDI,2000,Summer,Burundi
JPN,2008,Summer,Whisper
USA,1948,Winter,United States-2
POL,1996,Summer,Poland-2
ALB,2000,Summer,Albania
PLE,2008,Summer,Palestine
FRA,2002,Winter,France
GAM,2012,Summer,Gambia
ZIM,2014,Winter,Zimbabwe
GBR,1900,Summer,Univ. of Brussels
GBR,1936,Summer,Lalage
YUG,1968,Winter,Yugoslavia
IRL,1924,Summer,Ireland-1
BEN,2016,Summer,Benin
AUS,2008,Summer,Greenoaks Dundee
HUN,2004,Summer,Hungary-2
NOR,1920,Summer,Stella-2
JAM,2010,Winter,Jamaica
ISR,1992,Summer,Israel
GRE,1964,Winter,Greece
BOL,1984,Summer,Bolivia
GDR,1968,Summer,East Germany
SUI,2000,Summer,Switzerland
BAH,1956,Summer,Gem IV
TTO,1968,Summer,Trinidad and Tobago
TCH,1992,Summer,Czechoslovakia
JPN,1992,Summer,Japan
MHL,2012,Summer,Marshall Islands
AUT,1948,Summer,Donar III
NZL,1956,Summer,New Zealand
HON,1996,Summer,Honduras
INA,2004,Summer,Indonesia-2
FRA,1900,Summer,Crabe II-1
CMR,1964,Summer,Cameroon
EUN,1992,Winter,Unified Team-2
MON,2008,Summer,Monaco
VIE,2004,Summer,Vietnam
ARG,1956,Summer,Argentina
ECU,1984,Summer,Ecuador
SWE,1900,Summer,Sweden
FIJ,2002,Winter,Fiji
FIN,1920,Summer,Finland
BIH,2006,Winter,Bosnia and Herzegovina
GER,1896,Summer,Great Britain/Germany
ITA,2000,Summer,Italy-1
GUY,1984,Summer,Guyana
ITA,1956,Summer,Twins VIII
HUN,1932,Winter,Hungary-1
CMR,1996,Summer,Cameroon
BRN,2012,Summer,Bahrain
AUS,1996,Summer,Australia-2
ASA,1994,Winter,American Samoa
AZE,2008,Summer,Azerbaijan
GBR,1900,Summer,Moseley Wanderers
ISR,2012,Summer,Israel
AND,1980,Summer,Andorra
DEN,1960,Winter,Denmark
ROT,2016,Summer,Refugee Olympic Athletes
GBR,1984,Winter,Great Britain-1
NCA,2012,Summer,Nicaragua
MAS,2004,Summer,Malaysia-2
YEM,2008,Summer,Yemen
MDV,1992,Summer,Maldives
INA,1960,Summer,Partenope
URS,1960,Summer,Soviet Union
PLW,2004,Summer,Palau
LUX,1976,Summer,Luxembourg
BEL,1908,Summer,Belgium
INA,1988,Summer,Indonesia
LUX,1952,Summer,Luxembourg
IND,1924,Summer,India
LBR,1988,Summer,Liberia
MLT,1948,Summer,Malta
ITA,1956,Winter,Italy-2
SUI,1976,Winter,Switzerland-1
AUT,1956,Winter,Austria-1
ISL,1968,Winter,Iceland
POL,1994,Winter,Poland
BEL,1936,Summer,Danzig
CAN,2014,Winter,Canada-3
USA,1972,Winter,United States-1
FRA,1976,Winter,France
BRA,1968,Summer,Brazil
PHI,1972,Winter,Philippines
GUY,1972,Summer,Guyana
CMR,2012,Summer,Cameroon
CAN,1992,Winter,Canada-3
GER,1904,Summer,St. Louis Southwest Turnverein #2-3
ROU,1972,Summer,Romania
KGZ,2006,Winter,Kyrgyzstan
NGR,1956,Summer,Nigeria
FRA,1952,Winter,France
NED,1952,Summer,DeRuyter
JOR,2012,Summer,Jordan
IND,2004,Summer,India
VEN,2016,Summer,Venezuela
SMR,1976,Winter,San Marino
CRO,1992,Winter,Croatia
AUS,1952,Summer,Hornet
SWE,1980,Winter,Sweden
BER,2008,Summer,Bermuda
URS,1960,Winter,Soviet Union-1
FRA,1900,Summer,Freia-19
MEX,1932,Summer,Mexico
GAM,1984,Summer,Gambia
BEL,1924,Winter,Belgium-1
YMD,1988,Summer,South Yemen
THA,2014,Winter,Thailand
IND,1964,Winter,India
ZIM,1960,Summer,Zimbabwe
FRA,1900,Summer,Crabe II-4
SUI,1980,Winter,Switzerland-1
USA,1904,Summer,Chicago Archers
ARG,1952,Summer,Gullvinge
ARG,1992,Winter,Argentina
JPN,1976,Summer,Japan
ETH,2016,Summer,Ethiopia
ESP,1924,Summer,Amolgavar
MRI,1984,Summer,Mauritius
CRC,2016,Summer,Costa Rica
AUS,1964,Summer,Cambria
MEX,1984,Summer,Mexico
UZB,2008,Summer,Uzbekistan
USA,1960,Summer,Minotaur
RWA,2016,Summer,Rwanda
LUX,1994,Winter,Luxembourg
USA,1904,Summer,United States
POL,2010,Winter,Poland
JPN,1992,Winter,Japan-2
NED,1948,Summer,Joy
MEX,1988,Winter,Mexico
SUI,1932,Winter,Switzerland-2
JPN,2000,Summer,Japan-1
MAD,2000,Summer,Madagascar
FRA,1900,Summer,Carabinier-5
CPV,2012,Summer,Cape Verde
SUI,1948,Winter,Switzerland-2
INA,1956,Summer,Indonesia
COM,2004,Summer,Comoros
MRI,1996,Summer,Mauritius
FIN,2006,Winter,Finland
GRE,1948,Winter,Greece
CAN,2010,Winter,Canada-2
FRA,1900,Summer,Mamie-6
BRA,1964,Summer,Brazil
USA,1984,Winter,United States
FIN,1948,Summer,Vinha
VIN,1992,Summer,Saint Vincent and the Grenadines
MEX,1960,Summer,Mexico
TTO,1998,Winter,Trinidad and Tobago
SMR,1972,Summer,San Marino
GBR,2012,Summer,Great Britain-2
GRE,1896,Summer,Greece-2
ESP,2012,Summer,Spain-1
AUT,1976,Winter,Austria-2
BRA,1996,Summer,Brazil
CAN,1996,Summer,Canada
CAN,1952,Winter,Canada
JPN,1972,Winter,Japan
HKG,2004,Summer,Hong Kong
KGZ,2008,Summer,Kyrgyzstan
POL,1964,Winter,Poland
LES,1972,Summer,Lesotho
NCA,1968,Summer,Nicaragua
PUR,1988,Summer,Puerto Rico
AUS,1988,Summer,Australia
ESP,1920,Summer,Spain
FRA,1912,Summer,France
GRE,1908,Summer,Greece
MRI,2012,Summer,Mauritius
GRE,2008,Summer,Greece-2
NED,1972,Winter,Netherlands
LAT,2010,Winter,Latvia
RUS,2016,Summer,Russia-2
NGR,2008,Summer,Nigeria
SUI,1968,Winter,Switzerland
NOR,1976,Winter,Norway
TUR,1948,Winter,Turkey
GEO,1998,Winter,Georgia
CHN,2012,Summer,China
ITA,1906,Summer,Roma
EST,1936,Winter,Estonia
EGY,1976,Summer,Egypt
SWE,1972,Summer,Sweden
ESP,1972,Winter,Spain
ECU,1996,Summer,Ecuador
SUI,1952,Summer,Tim-Tam III
EST,2010,Winter,Estonia
SWE,1912,Summer,Sweden-2
BOH,1912,Summer,Bohemia
CAN,2012,Summer,Canada
FRA,1908,Summer,Guyoni
AUS,1996,Summer,Australia-1
BER,1992,Winter,Bermuda
FRA,1900,Summer,United States/France
ISL,1994,Winter,Iceland
AFG,1960,Summer,Afghanistan
BUL,1976,Summer,Bulgaria
TPE,1994,Winter,Chinese Taipei
USA,1994,Winter,United States-1
SWE,2014,Winter,Sweden
SVK,1996,Summer,Slovakia-1
FIJ,1960,Summer,Fiji
BDI,2004,Summer,Burundi
JPN,1976,Winter,Japan-2
IND,2012,Summer,India-2
AUT,1936,Winter,Austria
HKG,1988,Summer,Hong Kong
FRA,1900,Summer,Tritons Lillois-2
SWE,1920,Summer,Sweden-1
GUA,1988,Summer,Guatemala
BUL,1984,Winter,Bulgaria
CIV,2004,Summer,Cote d'Ivoire
FRA,1920,Summer,France-1
SUI,1992,Winter,Switzerland-1
ITA,1994,Winter,Italy
ARG,1980,Winter,Argentina
GBR,2008,Summer,Great Britain-1
TTO,1984,Summer,Trinidad and Tobago
SEN,1984,Summer,Senegal
ECU,2012,Summer,Ecuador
FIN,1912,Summer,Finland
INA,2008,Summer,Indonesia
CAF,1968,Summer,Central African Republic
JPN,1928,Summer,Japan
CAN,1972,Winter,Canada-1
CUB,1980,Summer,Cuba
SWE,1908,Summer,Sweden
SUD,2000,Summer,Sudan
TUR,1960,Winter,Turkey
GER,1994,Winter,Germany-2
HUN,1896,Summer,Hungary
TCH,1992,Summer,Czechoslovakia-3
LIE,2004,Summer,Liechtenstein
HUN,1900,Summer,Hungary
EGY,2004,Summer,Egypt
FRA,1908,Summer,France-2
POR,1952,Summer,Espadarte
BLR,2004,Summer,Belarus
HUN,1932,Winter,Hungary-2
MTN,1992,Summer,Mauritania
DEN,1976,Summer,Denmark
GBR,1932,Summer,Great Britain
MKD,2010,Winter,Macedonia
GRE,1956,Summer,Greece
HUN,1948,Winter,Hungary-2
USA,1988,Winter,United States-2
GAB,1984,Summer,Gabon
BRN,1996,Summer,Bahrain
BUL,1960,Winter,Bulgaria
YUG,1980,Winter,Yugoslavia
CAM,2012,Summer,Cambodia
KOR,1992,Summer,South Korea
JPN,1984,Winter,Japan
AUT,1994,Winter,Austria
AUS,1960,Summer,Buraddoo
GAM,1992,Summer,Gambia
WIF,1960,Summer,Circus
EST,1992,Winter,Estonia
NED,2000,Summer,Netherlands
NZL,1924,Summer,New Zealand
FRA,2016,Summer,France
FRG,1972,Summer,West Germany
GBR,1908,Summer,Scotland-3
USA,2010,Winter,United States-3
ITA,1964,Winter,Italy-1
AHO,1988,Summer,Netherlands Antilles
LIB,1992,Winter,Lebanon
MRI,1992,Summer,Mauritius
SUI,1948,Summer,Ali-Baba II
FRA,1906,Summer,Socit Nautique de la Basse Seine-1
BUL,1992,Summer,Bulgaria-2
SWE,1984,Summer,Sweden
ESP,2006,Winter,Spain
MEX,1992,Summer,Mexico
LCA,2008,Summer,Saint Lucia
URS,1988,Winter,Soviet Union
ISV,1998,Winter,United States Virgin Islands-2
BEL,1936,Winter,Belgium-2
ISR,2002,Winter,Israel-1
URU,1948,Summer,Nortazo
GBR,1952,Winter,Great Britain-2
SUI,1924,Winter,Switzerland
TAN,2004,Summer,Tanzania
SGP,1960,Summer,June Climene
ETH,2000,Summer,Ethiopia
URS,1968,Winter,Soviet Union-2
CRC,2000,Summer,Costa Rica
ARG,2006,Winter,Argentina
TUR,1956,Summer,Turkey
PER,2010,Winter,Peru
KEN,1996,Summer,Kenya
FIN,1964,Summer,Chaje II
CAN,1992,Summer,Canada
